,State,County,Study ID,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Other Generator Notes,Recycling Includes Composting,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Compost,Exports,Imports,Landfill,MRF,Other,Total Disposal,Total Recycling,WTE
120,Illinois,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,497572.0,0.0,1623985.0,9905666.0,0.0,0.0,0.0,2210894.0,0.0
121,Indiana,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,303492.0,0.0,2499119.0,5377597.0,0.0,0.0,0.0,2593503.0,1152951.0
122,Indiana,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,265109.0,0.0,0.0,5397828.0,0.0,0.0,0.0,2625846.0,0.0
123,Iowa,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,139375.0,77960.0,205762.0,1959526.0,0.0,0.0,0.0,664294.0,101587.0
124,Iowa,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,245060.0,76764.0,184530.0,1772929.0,0.0,0.0,0.0,673028.0,0.0
125,Kansas,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,72819.0,82000.0,587000.0,2971071.0,0.0,0.0,0.0,285503.0,0.0
126,Kansas,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,172701.0,37492.0,586778.0,2806982.0,0.0,0.0,0.0,289003.0,0.0
127,Kentucky,,392.0,2010,Unspecified,Unspecified,"2.0, 4.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,105880.0,375208.0,986031.0,4459023.0,0.0,0.0,0.0,476816.0,0.0
128,Kentucky,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,107039.0,275388.0,1336814.0,4598707.0,0.0,0.0,0.0,482036.0,0.0
129,Kentucky,,641.0,2007,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005249.0,0.0
130,Kentucky,,641.0,2008,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398863.0,0.0
131,Kentucky,,641.0,2009,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838574.0,0.0
132,Kentucky,,641.0,2010,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712242.0,0.0
133,Kentucky,,641.0,2011,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748356.0,0.0
134,Kentucky,,641.0,2012,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966710.0,0.0
135,Kentucky,,641.0,2013,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724790.0,0.0
136,Kentucky,,641.0,2014,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606056.0,0.0
137,Kentucky,,641.0,2015,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632377.0,0.0
138,Kentucky,,641.0,2016,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602472.0,0.0
139,Kentucky,,641.0,2017,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744447.0,0.0
140,Kentucky,,641.0,2018,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842874.0,0.0
141,Kentucky,,641.0,2019,Unspecified,Total Recycling,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941634.0,0.0
142,Kentucky,,641.0,2020,Unspecified,Landfill,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0
143,Kentucky,,813.0,2023,Unspecified,Landfill,2.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,1301826.5,6944669.7,0.0,0.0,0.0,0.0,0.0
144,Louisiana,,392.0,2010,Unspecified,Unspecified,"2.0, 4.0, 3.0",nan,N,0.0,0,0,0,0.0,0,111085.0,0.0,0.0,3971316.0,0.0,0.0,0.0,168144.0,0.0
145,Louisiana,,392.0,2013,Unspecified,Unspecified,"2.0, 4.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,113042.0,0.0,380394.0,4208445.0,0.0,0.0,0.0,171106.0,0.0
146,Maine,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,34478.0,40916.0,285278.0,180273.0,0.0,0.0,0.0,172841.0,1433183.0
147,Maine,,392.0,2013,Unspecified,Unspecified,"2.0, 4.0, 2.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,12945.0,68165.0,47910.0,211831.0,0.0,0.0,0.0,172963.0,0.0
148,Maryland,,136.0,2020,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,340864.0,1764385.0,52155.0,2124530.0,0.0,0.0,0.0,2522303.0,0.0
149,Maryland,,137.0,2019,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,300067.0,1724355.0,50320.0,2079777.0,0.0,0.0,0.0,2768144.0,0.0
150,Maryland,,138.0,2018,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,207882.0,1974974.0,48100.0,1877068.0,0.0,0.0,0.0,3117961.0,0.0
151,Maryland,,139.0,2017,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,266453.0,1830869.0,80750.0,1745968.0,0.0,0.0,0.0,2999051.0,0.0
152,Maryland,,140.0,2016,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1654430.0,62293.0,1710309.0,0.0,0.0,0.0,2826945.0,0.0
153,Maryland,,141.0,2015,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1693654.0,37769.0,1691223.0,0.0,0.0,0.0,2807591.0,0.0
154,Maryland,,143.0,2014,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1680588.0,37074.0,1653932.0,0.0,0.0,0.0,2741939.0,0.0
155,Maryland,,144.0,2013,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1605804.0,35188.0,1606325.0,0.0,0.0,0.0,2797906.0,0.0
156,Maryland,,145.0,2012,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1912757.0,37660.0,1510570.0,0.0,0.0,0.0,2979198.0,0.0
157,Maryland,,146.0,2011,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1866475.0,53599.0,1512614.0,0.0,0.0,0.0,3089820.0,0.0
158,Maryland,,147.0,2010,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1902685.0,15622.0,1573846.0,0.0,0.0,0.0,2731201.0,0.0
159,Maryland,,148.0,2009,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,2040065.0,15452.0,1769936.0,0.0,0.0,0.0,2568310.0,0.0
160,Maryland,,149.0,2008,Unspecified,Waste Facility,2.0,nan,Y,0.0,0,0,0,0.0,0,0.0,1774558.0,29542.0,2013567.0,0.0,0.0,0.0,3369057.0,0.0
161,Maryland,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 2.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,730376.0,2567027.0,193210.0,1732199.0,0.0,0.0,0.0,972181.0,1578434.0
162,Maryland,,392.0,2013,Unspecified,Unspecified,"2.0, 2.0, 4.0, 2.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,748250.0,1384636.0,35188.0,1648780.0,0.0,0.0,0.0,995972.0,1631217.0
163,Maryland,,806.0,2022,Unspecified,"Waste Facility, Landfill, Waste Facility, Incinerator, Waste Facility, Waste Facility",2.0,nan,Y,0.0,0,0,0,0.0,0,353044.0,1940470.0,33836.0,2283852.0,0.0,0.0,0.0,2865762.0,0.0
164,Massachusetts,,392.0,2010,Unspecified,Unspecified,"2.0, 2.0, 4.0, 2.0, 2.0, 3.0",nan,N,0.0,0,0,0,0.0,0,691479.0,568157.0,395630.0,1258901.0,0.0,0.0,0.0,1520738.0,4247210.0
165,Massachusetts,,392.0,2013,Unspecified,Unspecified,"2.0, 2.0, 4.0, 2.0, 2.0, 2.0",nan,N,0.0,0,0,0,0.0,0,705129.0,401579.0,424638.0,1455387.0,0.0,0.0,0.0,1550758.0,4348357.0
166,Michigan,Antrim,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Michigan,Benzie,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Michigan,Charlevoix,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Michigan,Emmet,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Michigan,Grand traverse,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,4003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Michigan,Kalkaska,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Michigan,Leelanau,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Michigan,Manistee,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Michigan,Missauke,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Michigan,Wexford,953.0,2021,"Residential, Commercial",Compost,5.0,nan,N,0.0,0,0,0,0.0,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Michigan,,392.0,2010,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,426632.0,0.0,3043433.0,10252382.0,0.0,0.0,0.0,418762.0,1720000.0
177,Michigan,,392.0,2013,Unspecified,Unspecified,2.0,nan,N,0.0,0,0,0,0.0,0,355133.0,0.0,2687977.0,9979988.0,0.0,0.0,0.0,910691.0,0.0
178,Michigan,,952.0,2023,"Residential, Commercial",Landfill,1.0,nan,N,0.0,0,0,0,0.0,0,0.0,0.0,3746694.28,8426497.35,0.0,0.0,0.0,0.0,0.0
179,Minnesota,Aitkin,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,5670.0,0.0,0.0,0.0,2372.0,0.0
180,Minnesota,Aitkin,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7340.0,0.0,0.0,0.0,3339.0,0.0
181,Minnesota,Aitkin,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7479.0,0.0,0.0,0.0,2542.0,0.0
182,Minnesota,Aitkin,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7321.0,0.0,0.0,0.0,3250.0,0.0
183,Minnesota,Aitkin,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7957.0,0.0,0.0,0.0,2544.0,0.0
184,Minnesota,Aitkin,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8046.0,0.0,0.0,0.0,2933.0,0.0
185,Minnesota,Aitkin,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9281.0,0.0,0.0,0.0,2272.0,0.0
186,Minnesota,Aitkin,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9529.0,0.0,0.0,0.0,2558.0,0.0
187,Minnesota,Aitkin,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8386.0,0.0,0.0,0.0,2620.0,0.0
188,Minnesota,Aitkin,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8907.0,0.0,0.0,0.0,2684.0,0.0
189,Minnesota,Aitkin,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9158.0,0.0,0.0,0.0,2314.0,0.0
190,Minnesota,Aitkin,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9241.0,0.0,0.0,0.0,2489.0,0.0
191,Minnesota,Aitkin,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10055.0,0.0,0.0,0.0,2759.0,0.0
192,Minnesota,Aitkin,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8727.0,0.0,0.0,0.0,2892.0,0.0
193,Minnesota,Aitkin,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8828.0,0.0,0.0,0.0,3179.0,0.0
194,Minnesota,Aitkin,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7964.0,0.0,0.0,0.0,2968.0,0.0
195,Minnesota,Aitkin,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9556.0,0.0,0.0,0.0,3305.0,0.0
196,Minnesota,Aitkin,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9213.0,0.0,0.0,0.0,3523.0,0.0
197,Minnesota,Aitkin,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7619.0,0.0,0.0,0.0,3339.0,0.0
198,Minnesota,Aitkin,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8479.0,0.0,0.0,0.0,3739.0,0.0
199,Minnesota,Aitkin,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9777.0,0.0,0.0,0.0,2963.0,0.0
200,Minnesota,Aitkin,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,11245.0,0.0,0.0,0.0,3042.0,0.0
201,Minnesota,Aitkin,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8846.0,0.0,0.0,0.0,3301.0,0.0
202,Minnesota,Anoka,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,35437.0,0.0,0.0,0.0,128900.0,125531.0
203,Minnesota,Anoka,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,41678.0,0.0,0.0,0.0,66334.0,115605.0
204,Minnesota,Anoka,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,69356.0,0.0,0.0,0.0,134108.0,120612.0
205,Minnesota,Anoka,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,69850.0,0.0,0.0,0.0,62310.0,115322.0
206,Minnesota,Anoka,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,51905.0,0.0,0.0,0.0,132904.0,131533.0
207,Minnesota,Anoka,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,57614.0,0.0,0.0,0.0,82016.0,129023.0
208,Minnesota,Anoka,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,68577.0,0.0,0.0,0.0,143133.0,114432.0
209,Minnesota,Anoka,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,61131.0,0.0,0.0,0.0,83835.0,120161.0
210,Minnesota,Anoka,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,50023.0,0.0,0.0,0.0,80560.0,129467.0
211,Minnesota,Anoka,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,48390.0,0.0,0.0,0.0,73944.0,128974.0
212,Minnesota,Anoka,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,58625.0,0.0,0.0,0.0,70746.0,121503.0
213,Minnesota,Anoka,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,57282.0,0.0,0.0,0.0,71646.0,128572.0
214,Minnesota,Anoka,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,58760.0,0.0,0.0,0.0,82940.0,132462.0
215,Minnesota,Anoka,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,64892.0,0.0,0.0,0.0,90766.0,115257.0
216,Minnesota,Anoka,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,73039.0,0.0,0.0,0.0,148425.0,107640.0
217,Minnesota,Anoka,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,98089.0,0.0,0.0,0.0,166076.0,103357.0
218,Minnesota,Anoka,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,94982.0,0.0,0.0,0.0,181241.0,100167.0
219,Minnesota,Anoka,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,87954.0,0.0,0.0,0.0,191555.0,117553.0
220,Minnesota,Anoka,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,106627.0,0.0,0.0,0.0,199387.0,131623.0
221,Minnesota,Anoka,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,181753.0,0.0,0.0,0.0,164781.0,19073.0
222,Minnesota,Anoka,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,180560.0,0.0,0.0,0.0,176397.0,16428.0
223,Minnesota,Anoka,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,187350.0,0.0,0.0,0.0,198036.0,18508.0
224,Minnesota,Anoka,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,200756.0,0.0,0.0,0.0,207705.0,19548.0
225,Minnesota,Becker,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,14783.0,0.0,0.0,0.0,4400.0,0.0
226,Minnesota,Becker,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,14333.0,0.0,0.0,0.0,3944.0,0.0
227,Minnesota,Becker,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,15323.0,0.0,0.0,0.0,3890.0,0.0
228,Minnesota,Becker,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16902.0,0.0,0.0,0.0,4130.0,0.0
229,Minnesota,Becker,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,14592.0,0.0,0.0,0.0,3050.0,0.0
230,Minnesota,Becker,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,17656.0,0.0,0.0,0.0,8645.0,0.0
231,Minnesota,Becker,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,18729.0,0.0,0.0,0.0,8959.0,0.0
232,Minnesota,Becker,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,17896.0,0.0,0.0,0.0,7641.0,0.0
233,Minnesota,Becker,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,17788.0,0.0,0.0,0.0,7106.0,0.0
234,Minnesota,Becker,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16602.0,0.0,0.0,0.0,7753.0,0.0
235,Minnesota,Becker,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16360.0,0.0,0.0,0.0,5169.0,0.0
236,Minnesota,Becker,804.0,2011,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16278.0,0.0,0.0,0.0,5919.0,0.0
237,Minnesota,Becker,804.0,2012,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,18458.0,0.0,0.0,0.0,8758.0,0.0
238,Minnesota,Becker,804.0,2013,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,19483.0,0.0,0.0,0.0,7896.0,0.0
239,Minnesota,Becker,804.0,2014,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,16037.0,0.0,0.0,0.0,15381.0,1792.0
240,Minnesota,Becker,804.0,2015,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,7196.0,0.0,0.0,0.0,25592.0,11256.0
241,Minnesota,Becker,804.0,2016,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9215.0,0.0,0.0,0.0,9298.0,10579.0
242,Minnesota,Becker,804.0,2017,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8822.0,0.0,0.0,0.0,12626.0,11541.0
243,Minnesota,Becker,804.0,2018,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8563.0,0.0,0.0,0.0,22107.0,11653.0
244,Minnesota,Becker,804.0,2019,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9859.0,0.0,0.0,0.0,11916.0,11083.0
245,Minnesota,Becker,804.0,2020,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10138.0,0.0,0.0,0.0,9286.0,10789.0
246,Minnesota,Becker,804.0,2021,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9900.0,0.0,0.0,0.0,14526.0,10998.0
247,Minnesota,Becker,804.0,2022,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9362.0,0.0,0.0,0.0,10039.0,11834.0
248,Minnesota,Beltrami,804.0,2000,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8686.0,0.0,0.0,0.0,4129.0,10768.0
249,Minnesota,Beltrami,804.0,2001,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,8255.0,0.0,0.0,0.0,6273.0,7815.0
250,Minnesota,Beltrami,804.0,2002,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9208.0,0.0,0.0,0.0,5474.0,10241.0
251,Minnesota,Beltrami,804.0,2003,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9312.0,0.0,0.0,0.0,5877.0,10786.0
252,Minnesota,Beltrami,804.0,2004,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9494.0,0.0,0.0,0.0,6201.0,9242.0
253,Minnesota,Beltrami,804.0,2005,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,11002.0,0.0,0.0,0.0,5053.0,10535.0
254,Minnesota,Beltrami,804.0,2006,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9333.0,0.0,0.0,0.0,5522.0,13016.0
255,Minnesota,Beltrami,804.0,2007,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,12941.0,0.0,0.0,0.0,7019.0,12378.0
256,Minnesota,Beltrami,804.0,2008,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,12408.0,0.0,0.0,0.0,6320.0,12333.0
257,Minnesota,Beltrami,804.0,2009,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,10332.0,0.0,0.0,0.0,8621.0,12791.0
258,Minnesota,Beltrami,804.0,2010,Unspecified,Unspecified,1.0,nan,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,9425.0,0.0,0.0,0.0,6629.0,13100.0
